"34_S125","49_S126","53_S94","90_S119","10_S57","24_S38","29_S90","7_S29","43_S61","28_S115","12_S37","59_S87","30_S109","55_S66","22_S84","9_S69","93_S107","81_S130","75_S140","19_S58","57_S127","27_S49","71_S129","66_S102","64_S72","70_S96","23_S28","84_S104","5_S32","16_S69","88_S62","77_S112","65_S91","58_S71","91_S132","79_S46","48_S70","56_S138","95_S27","32_S134","349_S78","297_S34","284_S100","272_S64","353_S151","276_S121","326_S81","300_S50","334_S77","340_S143","266_S86","330_S93","313_S65","338_S142","351_S47","282_S133","323_S54","332_S82","347_S88","307_S80","309_S141","321_S24","292_S108","319_S40","310_S67","270_S113","279_S114","328_S60","317_S25","294_S122"
"hsa-miR-6820-3p",0.243870082683984,0.908129075047261,-2.08166817117217e-17,-1.04083408558608e-16,-0.315841567687848,0.534598091804388,0.00533779252609981,-0.536776282072683,-0.198856867763664,-0.418420315464231,-6.80011602582908e-16,-0.150899463947584,-0.449079488124556,-4.09394740330526e-16,1.38777878078145e-17,-6.24500451351651e-17,-0.201233631896661,-0.0756838897996535,0.081028483122054,0.267117753189759,-0.948755473498597,-0.493584042914325,0.503522267903581,-4.16333634234434e-17,4.9960036108132e-16,-0.378938185889284,0.526691135349807,0.104415188705416,-0.526691135349807,0.0516796713604082,-0.132203699189131,-0.169167933772807,-9.71445146547012e-17,0.264161896327442,0.195895839370562,0.522077667837883,0.188381070329408,0.273977748148538,0.0312068443833688,0.570362536644644,0.113496855018137,0.536776282072684,-9.71445146547012e-17,-0.380614608207896,0.645194303879569,-0.412142795368973,1.2490009027033e-16,-0.534598091804387,-9.71445146547012e-17,-0.875762117181523,2.91433543964104e-16,0.150899463947583,7.0082828429463e-16,0.319744486482361,-4.85722573273506e-17,-0.747392350587565,0.563911885912995,0.132203699189131,0.378938185889284,-0.0641304828614878,0.230567813301954,-1.2490009027033e-16,-0.326818345905483,4.16333634234434e-17,0.0641304828614879,-0.0223586294072476,-4.16333634234434e-17,0.504059840348581,-1.11719639813425,0.564769353191271
"hsa-miR-6842-3p",0.0123753955790118,0.0199922879919477,2.49366499671666e-17,1.7130394325271e-17,0.216195805401684,-0.417551213055541,-0.0649371497540705,-0.0805062085197512,0.191596286509586,-0.219590211771498,1.22948526359856e-16,-0.159436246212237,0.0970910142233469,-5.39932681897781e-17,5.70290342727375e-17,-8.89045781438114e-18,0.0286706135124593,0.753460679024431,-0.131127371969635,-0.0631259217584154,0.110871973054553,-0.451918686656037,-0.170485005851309,-2.62376925741492e-17,-1.59811400224363e-16,-0.0896782121493193,0.541448993747421,0.0310088289131359,-0.541448993747422,-0.318588539775602,0.164637419701857,-0.00516931198589653,1.53956708492942e-17,0.102392734373917,0.0362665362416111,0.0315173219230974,0.200740455475688,-0.292332612227526,0.0213855477550594,0.150451810259837,-0.0414450544355258,0.0805062085197509,4.31512464649231e-17,0.104570976193942,-0.0334933946914689,-0.238502186922283,-6.09321620936853e-17,0.41755121305554,1.36826314167671e-16,-0.718311685998606,-1.02565525517129e-16,0.159436246212237,-5.74627151417317e-17,-0.595671973287613,-1.7130394325271e-17,0.158109610272297,-0.202450722755977,-0.164637419701857,0.0896782121493193,-0.158059980872292,0.751805080690075,1.18112984670571e-15,0.223679210916231,1.23599047663348e-17,0.158059980872292,-0.135170277327387,4.31512464649231e-17,0.0595819446707622,0.14954785307782,0.231008141108356
"hsa-miR-6842-5p",0.0212421073811065,-0.332416831464462,1.07119174641568e-16,3.68628738645072e-17,-0.0794863533528549,-0.866553963661338,-0.519203842857638,0.00431755791034456,-0.283073664390241,0.0628899297915305,-2.73218947466347e-17,-0.293894062981251,-1.43146463041418,-4.11996825544492e-17,-2.03830008427275e-17,2.84928330929191e-16,0.480661221436107,0.528304784734873,0.081302036128461,-0.214481979379402,-0.166644509681915,-0.269885591207481,-0.523835633741255,3.51281503885303e-17,1.31188462870746e-15,0.425654791835288,0.210241940658522,0.0592409595007378,-0.210241940658522,-0.248756043416688,-0.00636842227952199,-0.35472842694413,-3.3957212042246e-16,0.328242396769543,0.0385426214215323,-0.293147309995625,-0.083952830760557,-0.0553938912212047,0.393355964136628,0.162797441402382,-0.0379223865505557,-0.00431755791034442,-1.17527515497429e-16,0.252404365929958,0.279516547900296,0.523557522228281,1.04517089427603e-16,0.866553963661336,-1.10588621593521e-16,-0.31802285972662,1.46150452851046e-16,0.29389406298125,2.81892564846231e-17,-0.322925141058479,1.72171304990698e-16,0.502593526360148,-0.349075468626997,0.00636842227952215,-0.425654791835288,0.13782154301291,0.038506311826324,1.04517089427603e-16,0.163587736180312,3.20923843055709e-17,-0.13782154301291,0.366954029968239,-2.28549817959944e-16,0.63691208635828,0.248866814485995,0.714938990849555
"hsa-miR-6852-5p",-0.504526288684609,0.116411453029813,-4.85722573273506e-17,-6.93889390390723e-17,-0.375936208493137,0.389656033158234,-0.0775556664350811,0.185968152700943,-0.136743218750973,-0.409574541968636,1.38777878078145e-17,0.172537401466035,-0.0828439807164963,3.46944695195361e-17,1.04083408558608e-16,-1.17961196366423e-16,-0.158222755696641,-0.0229305556258048,0.611916043336536,-0.274721945530471,0.658083930266697,0.0449494145238433,0.181251511858849,3.46944695195361e-17,2.77555756156289e-17,0.0883401807032057,-0.0242237987961072,0.217467710361186,0.0242237987961077,0.109824460801112,-0.0892820440200775,-0.0886812255039984,-6.93889390390723e-18,0.266111747692025,0.235778422131723,-0.401774547005179,0.430171712522487,-0.473424184779058,0.385202757674766,-0.402127455848826,-0.350223275914173,-0.185968152700943,2.08166817117217e-17,0.624945221444644,0.424963500974867,0.213443367780662,-4.85722573273506e-17,-0.389656033158233,-6.24500451351651e-17,-0.58814972219675,4.85722573273506e-17,-0.172537401466034,-1.38777878078145e-17,0.42790603628865,-6.93889390390723e-18,0.32327477682576,0.190202864045178,0.0892820440200775,-0.0883401807032057,0.026955302051022,0.163186221221883,-9.22872889219661e-16,-0.241173595306477,2.08166817117217e-17,-0.0269553020510219,-0.186212985071206,7.63278329429795e-17,-0.338377908295357,-0.173631074714764,-0.338260016243044
"hsa-miR-6855-3p",-0.0367122245079626,-0.0284424171019944,-1.71737624121704e-16,7.11236625150491e-17,0.0817871354993834,-0.356029117296452,-0.434994208192249,0.0974150767744667,-0.401835308469922,-0.0308608528000612,1.27502175484295e-16,0.344470046921621,-0.110456017867738,2.34187669256869e-17,-8.67361737988404e-19,2.90566182226115e-16,0.354989384805976,0.768051194782348,-0.291038862832431,-0.0643553125006545,-0.503636457709128,0.14421696334826,-0.255336523643862,1.4137996329211e-16,1.10154940724527e-16,0.791539382949575,-0.878524211991161,-0.384497431771747,0.878524211991161,-0.572335061630933,0.544492159163006,-0.38108991430563,-7.37257477290143e-17,0.49054792613155,0.080004823386274,-0.47077879999006,0.31586763458962,0.848007418195803,-0.0849138257456461,0.0401264712850727,-0.0332354294321856,-0.0974150767744669,-1.63931368479808e-16,0.0975907419328402,-1.23818741088568,0.516279773304091,-7.37257477290143e-17,0.356029117296451,-1.53523027623947e-16,0.70804754866526,-4.59701721133854e-17,-0.344470046921621,-3.55618312575245e-17,-0.331535315006137,-3.46944695195361e-18,0.292048748151825,0.234626349983145,-0.544492159163007,-0.791539382949575,-0.137396147523258,0.530139862220418,-2.10682166157383e-15,-0.106747441896467,1.30104260698261e-17,0.137396147523258,0.620119001558775,-5.29090660172926e-17,-0.0582492894679569,0.321066275752561,-0.624279147834755
"hsa-miR-6859-5p",0.245362761162439,0.312688481077613,-1.21430643318376e-16,2.77555756156289e-17,0.767351991275761,0.599385157701182,0.85502723069678,-0.407577688714361,0.349261271902028,-0.378236584783521,7.63278329429795e-17,0.974653255815839,-0.41072672324604,-3.40005801291454e-16,1.04083408558608e-16,8.53483950180589e-16,-1.15375665834935,1.46536682732409,-0.170505547875988,0.809550754653994,-0.422596836997404,0.071468266793366,-0.409323983215841,-3.46944695195361e-17,5.20417042793042e-16,-0.042201127887973,0.18986413156804,0.0429129791229109,-0.18986413156804,0.377183304495056,-0.964930983647187,-1.12659332176177,-4.78783679369599e-16,-1.14453529577082,0.298729427652572,-0.467503126633002,-1.11841150601232,0.556586722826127,0.162433016445997,-0.176902864951634,0.0767601746229749,0.40757768871436,1.31838984174237e-16,-0.886310929276968,1.21861508920055,0.348655653647595,-3.46944695195361e-17,-0.599385157701181,1.73472347597681e-16,0.0487268547965839,-6.24500451351651e-17,-0.974653255815838,-6.93889390390723e-18,0.236656949065731,5.55111512312578e-17,0.163961222053401,0.899399900172447,0.964930983647187,0.0422011278879727,0.501465501731198,-1.26734194399713,7.97972798949331e-16,0.465249187036562,1.73472347597681e-17,-0.501465501731198,0.232471939727306,5.759281940243e-16,0.697681967316928,-0.594329789985442,-0.975026860211581
"hsa-miR-6866-5p",-0.0428003104913489,0.20816054106643,9.19403442267708e-17,-1.70002900645727e-16,-0.225275998205417,-0.0127887706893391,-0.352947923789153,-0.073081956286741,0.739220509457828,0.705133846830485,-3.42607886505419e-16,0.30225996304387,-0.451407961044221,6.56592835657221e-16,-1.86482773667507e-16,-1.64798730217797e-17,0.873988328495026,0.398347956177921,-0.134818592869136,0.327903715424556,0.873692242963057,-0.727175170616845,-0.156846164273574,-5.46437894932694e-17,7.6067624421583e-16,0.171731787035161,0.174604566044472,0.10543728152036,-0.174604566044472,0.0137426875658549,-0.406297948597736,-0.316339872799306,-4.15466272496445e-16,0.211533310639564,-0.521040404705873,-0.207212606609424,-0.301197919887046,-0.35357367563832,0.221948119393258,-0.625555848845097,-0.923292565056104,0.0730819562867411,-1.93421667571414e-16,0.595388849631547,0.519617728704176,0.231904996846249,-2.07299455379228e-16,0.0127887706893389,3.4781205693335e-16,-0.763787207499815,-5.46437894932694e-17,-0.302259963043869,1.18828558104411e-16,-0.147522397377975,-7.28583859910259e-17,0.199646474764923,0.0145046342517785,0.406297948597736,-0.171731787035161,0.168871236100929,0.244169478795638,-3.57960189267814e-15,-0.123725665113374,-1.04083408558608e-17,-0.168871236100929,-0.385722463139461,-1.37910516340156e-16,0.289152581046061,-0.0292401470356125,0.0159896114223891
"hsa-miR-6873-3p",0.0759400359283581,-0.205160163391707,-1.96023752785379e-16,3.98986399474666e-17,0.7349665155791,-0.121934290056425,-0.184842494313356,0.00366686721894107,-0.273545296780844,-0.107281202496911,8.39606162372775e-16,0.0966741134939509,-0.297788584060578,-2.77555756156289e-17,-1.73472347597681e-16,2.4980018054066e-16,0.180471899455609,0.177702746030963,0.171410414527175,0.346546873186947,0.760854781247915,0.283855551762217,0.0218957465716553,-4.16333634234434e-17,3.81639164714898e-16,0.787855758425321,-0.461679494277407,-0.976432574916235,0.461679494277407,-0.645625654121984,-0.650059611509423,0.377384110475273,-1.11022302462516e-16,-0.0893408614571172,0.0043705948577465,-1.60172779642711,-0.354578320070177,-0.208313088582625,0.711093872966015,0.423890882250946,-0.549941803116732,-0.00366686721894159,-4.16333634234434e-17,0.203394929929785,-0.0154922798820904,0.938479216246121,6.93889390390723e-17,0.121934290056424,-1.66533453693773e-16,0.239509726860539,4.16333634234434e-17,-0.0966741134939508,-2.56739074444567e-16,-0.0831314687040011,-4.85722573273506e-17,-0.0978357825000138,0.313019862497932,0.650059611509423,-0.787855758425322,0.316633853709627,-0.224017446978449,5.13478148889135e-16,-1.11070316332969,-6.93889390390723e-18,-0.316633853709627,0.170500748748262,-4.16333634234434e-17,0.344268065088804,0.577614060963162,-0.0314126540449115
"hsa-miR-6877-5p",-0.427020876575265,-1.22431659294888,4.09394740330526e-16,-2.77555756156289e-17,-0.0593092262652322,0.00458905143011792,-0.365246376144589,0.0759057897244815,0.364680197491537,1.02164373435173,2.63677968348475e-16,0.128899291537609,-0.97549722561758,-1.94289029309402e-16,-1.2490009027033e-16,1.38777878078145e-17,0.0400963757241464,-0.95115929930693,0.488050066593686,-0.256301268601202,0.325214524659957,0.030199783099589,-0.0717922528718125,2.77555756156289e-17,1.17961196366423e-15,-0.159523132641137,-0.11662674541701,0.312053657522589,0.11662674541701,-0.228198519961962,0.446192896570894,0.613434903295653,-8.18789480661053e-16,0.287507746227194,0.325150000420443,0.39657318988876,-0.130273187383084,-0.161569837639231,-0.251986495836912,-0.475698344543316,-0.255529471902295,-0.0759057897244814,8.32667268468867e-17,0.511830740503495,0.246507353381718,0.69159954874423,3.7470027081099e-16,-0.00458905143011752,2.35922392732846e-16,-0.0465118578993027,0,-0.128899291537608,-1.2490009027033e-16,0.581463561753758,3.67761376907083e-16,0.498813129447077,0.483325182779813,-0.446192896570894,0.159523132641137,0.196583846588224,-0.199995495482415,-3.08086889333481e-15,-0.0807178590910049,6.93889390390723e-18,-0.196583846588224,0.716769425675249,-1.94289029309402e-16,-0.264606793208042,-0.62791187683166,-0.881270263449912
"hsa-miR-6882-5p",-0.578358186658146,-0.692403862135411,1.38777878078145e-16,0,0.000495245714049602,0.39342375722906,0.686038914844897,-0.114322007109198,0.196635278915822,0.356974946645322,-2.77555756156289e-17,-0.933821855555245,0.294742213764728,3.05311331771918e-16,-5.55111512312578e-17,2.77555756156289e-17,-0.339851567378897,0.14425552815089,0.289558381468359,-0.277883889145743,-0.58662296513417,-0.0139880034092815,0.075172946147806,-1.66533453693773e-16,-4.44089209850063e-16,0.0347316266171943,0.0509021229141818,0.343570143553569,-0.0509021229141822,-0.0290635092749984,-0.0426225038077702,0.351745354801432,1.38777878078145e-16,0.0285682635609485,-0.346187347466002,0.165414825803235,0.290381943384164,-0.0141932958885224,0.193312370383386,0.257246117469123,0.194007201353215,0.114322007109198,-5.82867087928207e-16,0.0838766877925269,-0.226194484794229,0.564238375025621,-8.32667268468867e-17,-0.393423757229059,2.77555756156289e-17,0.197526803887663,-2.22044604925031e-16,0.933821855555243,-1.38777878078145e-16,-0.394517413742744,-1.80411241501588e-16,0.50318524051034,-0.308103358838331,0.0426225038077702,-0.0347316266171945,0.509292724798247,0.0286676809065652,8.60422844084496e-16,-0.22357986769164,-8.32667268468867e-17,-0.509292724798247,-0.0660193512925157,-1.38777878078145e-16,-0.473029218890704,-0.0506238373482905,-0.624994304994039
"hsa-miR-7-1-3p",-0.0956075461587054,0.291308167699258,6.59194920871187e-17,-2.60208521396521e-17,0.129486691255049,-0.343126354635348,-0.466956854892977,-0.0653219747109717,-0.230899567672304,0.34747579117447,7.28583859910259e-17,0.221808667435793,-0.189504490021317,9.36750677027476e-17,-5.89805981832114e-17,-2.35922392732846e-16,0.339228814442977,-0.4212929460731,0.125952786315426,-0.0827296203752856,0.108215219219124,-0.198053297772257,0.23476925147096,-4.5102810375397e-17,2.22044604925031e-16,0.313790700838478,0.0349402387038805,-0.00433796994349537,-0.0349402387038806,0.115763268176604,0.0530779018649414,0.19981963035921,-1.28369537222284e-16,-0.245249959431653,0.12772804045,-0.206668643642195,0.271774773078261,-0.269290525261843,-0.0570658832821901,0.165413275986214,0.366592444943437,0.0653219747109716,1.00613961606655e-16,-0.283862824568151,0.0869881947361686,-0.301073393433197,8.32667268468867e-17,0.343126354635348,-1.31838984174237e-16,0.101200635159818,-2.42861286636753e-17,-0.221808667435793,0,-0.109734113421151,-1.38777878078145e-17,-0.139161705312254,0.0452549747878876,-0.0530779018649415,-0.313790700838478,-0.131402879650074,-0.188188829895987,-9.36750677027476e-17,-0.190054404625272,1.90819582357449e-17,0.131402879650074,-0.133498417435675,3.46944695195361e-18,0.157178092366299,0.218479552136497,0.380601389461348
"hsa-miR-7-5p",0.242944919162383,-0.0456737075120035,-3.15719672627779e-16,1.73472347597681e-17,-0.406578411829637,0.0388299591263451,0.254585916797619,0.29231139386896,0.376656391728091,0.0289807989373209,-4.5102810375397e-17,-0.0763415166967926,0.355110074640621,-3.46944695195361e-18,-4.5102810375397e-17,1.21430643318376e-16,-0.0684943718201353,0.108542528360461,-0.283136588445399,0.45394232088855,-0.261523083886975,-0.119036570193138,-0.0774813067488906,3.12250225675825e-17,-5.72458747072346e-16,-0.534438606790723,-0.0627723438243299,0.0190531806641691,0.0627723438243299,0.317969355188342,0.236930522601792,-0.291394058897364,2.18575157973078e-16,0.088609056641295,-0.186091544977483,0.442200539524829,0.516533093263922,0.246886443389907,-0.189355988691284,-0.00441654016710174,-0.202539276145513,-0.29231139386896,-4.5102810375397e-17,-0.251403044743037,0.0633395856191554,0.265869102230869,-1.42247325030098e-16,-0.0388299591263451,1.07552855510562e-16,0.232296811468763,-2.42861286636753e-17,0.0763415166967924,3.12250225675825e-17,-0.225505404735732,1.04083408558608e-17,-0.165463612413492,-0.399475932362085,-0.236930522601792,0.534438606790724,0.0111311262965576,-0.295636397087918,-8.77770078844264e-16,0.0711986641784991,-1.04083408558608e-17,-0.0111311262965577,0.332688834003592,-3.46944695195361e-18,-0.774152914798875,0.146631381528539,-0.316680242760863
"hsa-miR-708-3p",-0.70086815698217,-0.906500347674634,-4.16333634234434e-17,-2.08166817117217e-16,-1.36648600245051,0.684147931814463,-1.32311019676212,0.619464928817068,-0.00636503303485945,-0.285230875131372,-2.35922392732846e-16,-0.187606125813719,0.432930883428421,-4.16333634234434e-17,-2.63677968348475e-16,-1.38777878078145e-17,0.742157686570888,0.340740481253668,0.337379674582018,-0.248050387326527,1.27927662045948,0.286150498080727,0.257263045654106,9.71445146547012e-17,-7.35522753814166e-16,0.308982534785126,0.830246058275802,-0.182839872219424,-0.830246058275801,0.389777367403235,-0.203075016555311,0.789031855860639,4.02455846426619e-16,0.976708635047279,0.580952510191229,0.634882936878248,0.314109963292974,-0.929606320240608,0.29833914741631,-0.166830427999445,0.902353912939113,-0.619464928817068,1.38777878078145e-17,-0.654303525612586,-0.987881669438213,1.28496368946463,1.52655665885959e-16,-0.684147931814461,-4.16333634234434e-17,0.106909948482058,-6.93889390390723e-17,0.18760612581372,-1.38777878078145e-17,-1.12670368378826,2.77555756156289e-16,0.443605111328064,-0.770895236357313,0.203075016555311,-0.308982534785126,-0.382343176970513,0.880971720956155,-9.42301792150602e-15,-1.16749519765063,-1.38777878078145e-17,0.382343176970513,-0.371816855148835,1.2490009027033e-16,-0.593895428338842,-0.162326847937245,0.672700374804356
