"5_S32","7_S29","8_S52","9_S69","10_S57","12_S37","16_S69","19_S58","21_S101","22_S84","23_S28","24_S38","25_S74","27_S49","28_S115","29_S90","30_S109","32_S134","34_S125","35_S124","37_S116","39_S41","43_S61","48_S70","49_S126","53_S94","55_S66","56_S138","57_S127","58_S71","59_S87","62_S128","64_S72","65_S91","66_S102","70_S96","71_S129","75_S140","77_S112","79_S46","81_S130","82_S22","84_S104","88_S62","89_S105","90_S119","91_S132","93_S107","95_S27","96_S75","266_S86","268_S73","270_S113","272_S64","276_S121","279_S114","280_S99","282_S133","284_S100","285_S63","286_S43","290_S95","292_S108","294_S122","297_S34","300_S50","307_S80","309_S141","310_S67","313_S65","317_S25","319_S40","321_S24","323_S54","326_S81","328_S60","330_S93","332_S82","334_S77","336_S148","338_S142","340_S143","343_S149","345_S144","347_S88","349_S78","351_S47","353_S151"
"hsa.miR.190a.5p",0.530162858824682,0.81770863904127,0.631973948231915,0.203574971688289,0.281211500968966,-0.196468959808203,0.523109613393935,0.317666693714707,-0.110928948012465,0.62682858969614,0.498788848643416,-0.360043590395573,0.561307385908792,0.319823457489276,0.305032570038892,0.716885779033117,-0.71880163720637,-1.0812993230203,0.480779301332078,-0.171994875222701,-0.0499603548365062,0.977264414902329,0.606563191486622,-0.0528841661438109,-0.908074226093231,-0.84354841716495,0.415295104286879,0.79086813434786,0.219062821566177,0.103633970838879,0.631337795159061,-0.152277726920107,-0.588817628703592,0.779488339238481,-1.44550946830243,-0.143189123066422,-0.458445823949645,-0.0112957326905485,-0.353247571075276,-0.488995104368592,0.235622538907261,-0.281151609216608,0.148795296755597,0.482222339324253,0.256060743819214,0.222909423924953,-0.846943355777232,0.469934063862776,-0.350129696169286,-0.187630753842596,-0.0433668714519203,0.167484052304142,0.203241572448994,-0.341516874245058,-0.0671316803656135,-0.0478860000432471,0.611079839773179,-0.339782026200322,1.20230253422911,-0.0753879637556988,0.101706070846136,-0.106672841071965,-0.0215109401155853,-1.22002467811546,-0.631267284963147,-0.655819431048019,-0.0887300113903989,-1.23438342631784,-1.12562879857079,-0.754483333977338,0.680417864150588,-0.102273331135946,-0.137481686726316,-0.389518050395759,-0.319541392286413,-0.326546711595972,-0.189704885675964,0.097650349711398,-0.430045648089434,0.709122831562916,-0.0952985119903733,-0.100861464679363,0.389831153470305,0.803771255362261,0.571157770262655,-0.0268454788071439,-0.273178384476377,0.0336279675524186
"hsa.miR.190b.5p",-0.372116145457118,0.139111842795148,0.456994964208356,-0.106458024737451,-0.307114239133024,0.457386493398596,0.226228100946134,0.0959674341866563,0.382245329157211,-0.417173442694554,-0.0773656192849715,-0.198200824633007,0.475426554143688,-0.146258940771734,0.0322426582084603,-0.61025055434187,-0.0632198267041547,0.452963726389891,0.322375359470378,-0.59923528541443,0.352483930652407,0.0630790950612055,0.0539927637889202,0.250867797653678,0.27896305052286,0.624488433910008,-0.0956645130077301,0.111179337591255,-0.326968322440208,0.288973025892142,-0.0988794557510314,-0.211770618863626,-0.519642004948923,-0.0321197916454539,0.172472046195071,0.327329915522117,0.659426893980224,0.373913697750747,0.436013001843622,0.275073439574175,-0.531673972174131,-0.228276274163371,0.411024524953257,-0.644868621260335,-0.00497956552415156,0.208160760574347,0.0773305686700258,0.383075852814336,0.00122405355934787,-0.57140550798739,0.0585312507260498,-0.505456634414386,-0.372693240878469,-0.367048504252026,-0.229578952066117,0.197393668011399,0.392173938849396,0.0622532511976614,0.171509224152911,0.372882381878831,-0.0436844495700411,-0.455269540120545,-0.290147418115692,-0.00907189145698017,-0.302358719127583,0.476291760234248,0.271123807466272,0.0944277770694748,0.0326667694044622,0.691361543762291,0.138350309789564,0.161287125646528,0.461683933935486,-0.0155383582721566,-0.708217918942491,-0.672262290740669,-0.375981079188227,-0.208533051732577,-0.39543432600721,-0.128548842382867,-0.234079971699606,0.278982720242662,-0.0353992232562953,-0.0558926261087552,-0.407521580620927,0.310295599389931,0.339993003591252,0.135021215732815
"hsa.miR.191.3p",0.438449080211699,0.412985908654835,0.318240585151486,-0.269613569834679,-0.226967821735431,0.0303405177795888,-0.179420681349239,0.519080382777864,0.0590447314877763,-0.422955188577999,-0.202051467209037,0.583982041305085,0.335742708681578,0.37937267003608,-0.131417225425345,0.240246326813589,0.111993533718804,-0.226190178640787,-0.614294601705942,-0.0791344275618459,-0.00196652434959195,0.213330823266053,-0.26499582763633,-0.15741149151126,0.21005342895669,0.160755309913667,-0.543499542312237,-0.437001795059202,0.551984996055717,-0.259953098054686,-0.0216109986632565,0.107149015946473,0.104170486801923,-0.0211790211050918,0.561410725418996,-0.394621294298098,-0.100257543667791,0.324976002721327,-0.211990249795228,0.499912737291647,0.0201271948833029,0.645779712786918,0.0914567227687629,-0.18787621009588,0.371908177417765,0.0366995916351746,0.381521116639614,0.230829619335314,0.548330314620943,-0.569756716587475,0.00213881478766199,0.0941978514070831,0.0894991208195148,0.154547890653038,-0.314261419765916,0.0226248121033453,-0.333330679814864,0.205301263802125,0.20558517084586,-0.3235722555564,-0.855341652571277,0.046753438853391,-0.28782167709431,0.046583357992114,0.037588993519682,-0.173280329922254,-0.40108951086558,0.133667779351835,0.211461393668406,-0.422964467946419,-0.122344338985285,-0.208497421760922,-0.15894097075105,-0.145281880614544,0.315541506224265,0.0723108074592592,0.130711935203059,0.0435558315417056,-0.305077250586945,0.0154188353780761,0.299009582652411,0.391176704187052,-0.237236983937314,-0.347625371447256,-0.229815148069268,-0.136065772466253,-0.0463606994189828,-0.0145103055909966
"hsa.miR.191.5p",0.1196454585935,-0.210764163629265,-0.00615789796032822,0.00740794165898714,-0.195717727802428,0.0836568226981867,-0.0467650790039609,-0.0123728361291351,-0.116050751247427,-0.0214305927271037,0.0809803180236816,-0.215485626842963,-0.0524585338910035,-0.260799619255061,-0.146713216064613,-0.197255618617916,-0.209934351077539,0.0579380779580927,0.118626265644628,0.101474551254846,-0.14002218704203,0.108366652530169,0.0719320714169529,0.14089045289834,0.188347199397996,0.188803246282968,0.284742260869053,-0.484496938648687,-0.0301380110903375,0.18240006237639,-0.0321837783201565,0.0300424998142815,0.338200175879582,0.0463502348610893,0.26286112061684,-0.128490789210834,0.118637990342332,0.121036988669342,-0.193074528569798,0.235333150965762,-0.0697174024189694,0.171261698863685,-0.371575760552676,-0.176436010204568,-0.0890143803080866,0.0949874917119348,-0.110608628808493,-0.218081813616886,-0.112636695562256,-0.155312693555289,-0.130049277220657,-0.00248255362246358,-0.082010622310194,0.727772179328204,-0.230527061930065,-0.264690823460307,0.19968037510674,0.426294245301666,1.02781238140316,-0.244260793928594,-0.263624575075164,0.188822628524453,-0.229661263053116,0.162727850529767,-0.0461908319162775,-0.00775948014040615,-0.0473249100551464,-0.0829734557954234,0.132124645031555,-0.219032111994185,-0.176808332111805,0.209516665343146,-0.204327442154502,-0.388686085747944,0.00454549903257982,0.27555458511688,0.184598011698529,0.103041653996573,0.281473353534386,-0.015911674223648,0.23798493055348,-0.21402422645318,0.0630071919928541,-0.295675705286456,-0.107113420600984,0.0239974705889792,-0.0828468117901299,-0.190525838404226
"hsa.miR.192.3p",0.0721765455315489,-0.223056143407226,-0.778698382137254,-0.0902662200973421,0.277911698619454,-0.0985778011410289,-0.112772628902772,-0.00852516471297941,-0.0678372763551916,0.296836352047289,0.0243350026543853,-0.3667927299844,-0.348596560799751,0.0350503415510588,1.04810044602344,0.0399718896343193,0.560184543466579,-0.13083670675981,-1.47185158674698,0.494885691143548,-0.00669165085251912,0.434856547736291,0.457288748652673,-0.637094589120904,-0.31969540914453,0.0388286142815068,0.52428956825656,-0.0757075141594725,-0.0476511716719652,-0.329484525680545,-0.0877901862366388,0.459149545591225,0.145483786906925,0.632997056090413,-1.31591893367196,0.531014942124741,0.671999284045346,0.36061086655798,-0.22877807817401,-0.060147415302806,0.544024695801852,-0.469057274374499,0.235284358260577,0.777481407495873,-0.0295731967096851,0.0888520978276245,-0.460142443160735,0.7525774836915,-0.0907242399237792,-0.370209333446803,-0.0686487772109853,0.566714072337954,-0.0328182857806437,0.0182725684107757,-0.468380050773084,-1.24850391108632,0.474419027029044,0.00740994400285836,-0.194993899076251,-0.0844142491117806,-0.00675905243674337,-0.408032081381699,-0.279238102193174,0.617340417915287,0.299395786210766,0.286208795007597,0.150877398712203,0.0613548090840125,-0.280213062935268,-0.47484817304187,0.839706746578728,0.623799423236219,-0.300197589954439,-1.10883211024986,-0.140978438919249,0.384054793656426,0.304980736942709,0.547270272302378,0.357734003369066,-0.071929527567508,-0.228141961002754,0.221836336184181,-1.26610532394339,-0.137537023278905,0.181941094657282,0.211650119240184,-0.853459248003687,-0.209436875475548
"hsa.miR.192.5p",0.18880889486438,0.104376223019108,-0.152330752116019,0.00773054111553085,0.344337978970291,-0.207548298453193,0.218875544026006,0.296883344111858,0.0403049252611595,0.21571020303439,0.104018771131643,-0.329146052289091,-0.0565673402213713,-0.0388287800005944,0.178614632476639,0.253907811703415,-0.0693822712256487,-0.0493114563544733,0.0804965308412049,-0.0152048202781919,-0.282872246142325,0.170506874953639,0.257096981406915,0.187145433630332,-0.442203912287354,0.0446647928616512,0.125589816435037,0.414545936089335,-0.178126599909762,-0.24999229930761,0.0796353772080629,-0.134577585780399,-0.142596218341984,0.119633655193268,-0.404616108604261,-0.191942003484713,0.0141375215237439,0.0223795588946375,0.00592231048615015,-0.0409955210874847,0.322388817412857,-0.182245122858151,0.384773549902376,-0.0249100590030798,0.12477004493956,-0.0422332222318283,0.132537314176922,0.397671836795018,0.0930924499961395,-0.0389462646467096,0.100442487102974,-0.0651002840257896,0.0477751071269581,-0.319006331925872,-0.143758651644308,-0.104154558166192,0.236094926776225,-0.0301212735515018,-0.1845599183609,0.0348494636597542,0.0553896799300968,0.0196800290035539,0.193117112211037,-0.0586506864611693,-0.0158436802160388,-0.158622651206159,-0.157322480404695,-0.210510910809037,-0.0749948363621953,-0.326661738706034,0.501562250822638,0.0734512457786966,-0.0383493329329632,-0.0440522473277158,-0.164007120006714,-0.043772577514339,-0.167942816286437,0.0184657283167143,-0.120115191495957,0.0385757844358163,-0.258988315068797,-0.273701485263666,-0.254093403291404,0.0585048614578867,0.00597822411850068,0.0757897184684009,-0.215713765104003,-0.0290204031752162
"hsa.miR.193a.3p",0.0216720508379075,-0.44203238606494,-1.01399495780539,0.297541192989459,-0.133022033344396,0.350591082774256,0.739888384297739,0.15904549917078,0.596823023957467,0.265857478755976,-0.320276526061461,0.461488614866049,-0.484167326406228,0.236103656600825,0.361348771930877,0.569887198776473,-0.0996416340626298,0.0917509207514504,0.78974794942435,-0.0997265495406519,-0.498657257943972,0.104787236236112,-0.468533999918835,-2.09357034124197,0.0639087916225847,0.350852096617795,0.499358470231529,0.040564169846658,-0.180248734813154,0.706857820615495,-0.132227858390439,0.713020597888733,-1.96206287043186,-0.299291638466957,-0.109609431435195,0.21490100938903,0.730890349920348,0.23121909058801,-0.209342695908345,0.04087278049358,-0.0610060141797591,0.44121456364192,-0.14875452123792,-0.963992280118698,0.125012788409167,0.158661809958693,0.0577350238254592,0.404661308557604,-1.42876207846629,0.187246876012658,0.0800960370828884,0.127469715275779,-0.132269149328238,0.340704368068019,-0.488424801300548,0.243560772449065,0.539078061483689,0.150717984712054,0.253008048956549,-0.907772505943641,-0.341143462707208,-1.28227448521943,0.390348859331709,0.472781913208393,0.293590340950554,0.681896967804314,-0.612948808468544,-1.1765873792162,0.204238915264113,-0.210245074802755,-0.399938623826983,-0.0756777153427835,0.430391547917503,0.818418781019397,0.870047627452701,-0.0787813894720356,-0.550026301217069,1.04375673913685,1.08946862744114,-0.0990768270482199,-0.0342774184376498,0.0268055812264338,-1.21807830213938,0.135949169090798,0.0531705324013614,0.3679831069685,0.223216112718663,0.0632310578607706
"hsa.miR.193a.5p",0.0866988171392165,-0.339678664701228,0.951933576487652,-1.07093649349789,-0.268438655160243,0.537687108197684,0.0923908251347483,-0.22843614386534,-0.491567568566238,0.228438060132528,0.948167451657324,-0.205641751913944,-0.0221145457337341,-0.406842978124116,0.24354289641187,-0.527818923917697,-0.434033129247975,0.634199719159783,-0.387355335016142,0.528937201419896,-0.109529770821256,0.261887019586011,-0.442942751755835,0.460529784382642,0.849127558990565,1.36654710651206,0.315480496263846,-0.708054160537737,0.161884271025406,0.0260408723561236,-0.15197791635394,-0.13007142667247,1.16192205877186,-0.463423859028696,0.477787473823736,0.0535566100215399,-0.364397745295624,0.785734438221989,0.0101901409668229,-0.387019699525544,-0.43574459021153,0.269657194650318,-0.417746577760127,-0.54938058314366,-0.942176667514208,0.0471714205777503,0.162413802715185,0.0317748641265306,0.143611132026856,-0.304395666538038,0.0172852227895338,-0.448645403126501,0.0251847730906054,0.587007029023653,-1.0026069283505,-0.470575447329495,0.328371767486045,1.12466639355588,0.392382571592058,-0.117805569034088,-1.11277658226266,0.969818149418349,-0.25867607730188,0.441442282273783,0.714481964670056,0.18323243210386,-0.0474740991604965,0.147763175361876,0.372285540094312,0.0737669925494303,-1.27636521538835,0.244339235911578,0.239144659095558,-0.37642373713065,-0.015589187126522,0.181873402462542,-0.199691091460512,0.0325507712817745,-0.123168874677325,-0.42658737882131,0.217825871770616,-0.512798266649815,0.491893365638485,-0.286547377272273,-0.0621170886455941,-0.916639595476223,0.290953797930043,0.0543949725780054
"hsa.miR.193b.3p",-1.37647329744862,0.29203434163311,-1.18461362821626,-0.229012949898441,0.0837274229791638,0.251335513368006,-0.281622690355252,-0.216852015837863,-0.278604860633011,0.211900133035631,-0.41149746719788,-0.0808277091818892,-0.739637339143613,1.311833305106,0.342639898414417,0.114235219801007,0.487104199543854,-0.374515296240865,-0.494989114349365,1.13858331237424,0.51040833283606,-0.203211199107912,-0.785840269842757,0.159431963663094,0.103654914896964,-1.16831247132271,-0.952743481385174,1.03024370184029,0.214538935586271,-1.1550636298536,-0.469549064550285,-0.524818985722232,-0.465854077589937,0.256588881591207,0.273123850567639,0.575534529959191,0.361459497628638,0.209360866106745,0.846801600611072,0.608758332096074,-0.37797024386543,-0.999326129409508,-0.0374891517651595,-0.482639938994399,-0.0255343748744338,-1.14207839250805,0.244434823345882,0.832119146332826,-0.122209994423997,-0.23421450377561,0.433725147028261,-0.517238163693345,-0.446107248559352,-0.410076371089736,-0.761343712040034,-0.00574431419438412,0.449225854775594,-1.2800941638821,1.26399620236494,-0.0166109434211648,-0.264740237640498,-0.215474468984308,-0.669683205042498,0.393765048799488,0.895384389159329,1.17902672726518,-0.0536716490762341,0.609504755855387,0.530927271746477,0.301467333482048,-0.305064529986392,0.360004846121184,1.49682731935025,-0.21992939682267,-0.145773506387798,0.153910019442604,0.48624542065396,0.665289639638697,1.25721441570886,-0.0236650454393177,-0.113910376954943,-0.011849403462403,-0.479981919192762,-0.758330280703052,0.18130566298868,0.756652800459168,0.0836950349205988,0.790700289287304
"hsa.miR.194.3p",0.188981682555943,0.0161438819930708,0.558016252974786,-0.725368060225759,-0.91994360175738,0.169513957839701,-0.245162229524887,0.220210075810959,0.174350814825277,-0.0103021146439505,0.452371579877909,-0.397422048813603,0.188940740111456,-0.731873347859795,-0.559895171856939,0.0697046126658954,0.127895506334933,0.253833307852409,-1.20579503241332,-1.03380074877191,0.363288012002621,-0.523800531018724,0.0564623352869045,-0.33979647932605,0.292186806746731,0.825037913052088,0.821635079128208,-0.244714000437679,-0.177544041023669,0.11800142016315,-0.0976632631818876,0.0198386865125328,0.0116744796764322,0.00131854844663805,1.01910760962406,0.1003216609302,0.235787938068135,0.232411387091173,0.417067987499543,0.681056642032295,-0.209952825622024,0.569346241351259,-0.0921823801602306,0.0193727935739645,0.241573897380063,-0.0753909816592045,0.751980860408153,0.038768724318767,0.171135145765721,0.241960567999149,-0.0441014677271146,-0.330497781389271,0.202707978181959,0.266076348635105,-0.780301676819455,-0.0336378642843019,-0.238017330413246,0.271967739293118,0.688226955191389,-0.267749379917274,0.196559653670305,0.363521001966613,0.558694252655216,0.580529562492304,0.208497770603376,-0.179596185325368,-0.171044862101361,-1.01468469841952,-0.374062454264207,-0.393659166988379,-0.570631078992696,-0.248500119615567,0.239513143925901,-1.06833209658369,-0.120662066881585,0.594864383188221,0.0673366386940486,0.881571544348054,0.175895289708819,0.22018110618951,-0.617738106694871,0.154415267553327,-0.0771486096661943,-0.462034308554568,0.230156029427046,0.0234798382633668,-0.333858017269091,-0.127647009374402
"hsa.miR.194.5p",0.0939177431956308,-0.0288819257628661,-0.120341348513777,0.318187020055832,0.407406430475785,-0.309028860210436,0.470062123408181,0.355483685256631,-0.0657686867323154,0.279319448256284,-0.249983657171122,-0.27762806217776,-0.0383781275941239,0.0358523407888873,-0.0173147213012502,0.401337519767659,-0.111843967076846,0.0689114008400236,-0.0828391157601739,0.000872017844244214,-0.408868556791426,0.259243236774154,0.493086277872694,-0.148504221370344,-0.403045625809631,-0.103234211991333,0.0418356793156132,-0.120611720341828,-0.272706332193922,-0.0490389397039758,0.119923030295481,-0.103269585194907,-0.233791047590654,-0.129592837153796,-0.454602875054391,-0.332066842387008,-0.195837805098071,0.0238926939364404,-0.0898920695255154,-0.118065776108251,0.424442874302615,0.213029622544389,-0.0929999041554822,0.297118105225532,0.373759324291672,0.0470589631823802,0.105599333108341,0.137004488030252,-0.0290697148393321,0.400520694570219,0.0706576203304681,-0.247427137882937,0.142686458532972,0.190853920010869,0.154060584479598,-0.268815775002675,0.2035071776603,0.441937767706913,-0.179067183216786,-0.335820674571632,0.0380598757836968,-0.0848925659682841,0.119338143884888,-0.090423628789081,-0.279047277412418,-0.170262917958403,0.269947367638077,-0.359305840340608,0.298714688045852,-0.563137807890333,0.433418751675329,-0.0240824467991242,-0.166700634369769,0.0204604087718221,0.0816804482743411,-0.427690830340859,0.381805460012689,0.253612013382502,-0.36585747567946,-0.0460290801391498,0.131166867995489,-0.426978955937338,-0.153750931363118,-0.0438694175385957,0.210156584995238,0.293499356113206,-0.548888568683097,-0.200278905788215
